List Length,Already Sorted Time (s),Almost Sorted Time (s),Completely Random Time (s)
257,0.004558367999834445,0.0040776810001261765,0.7928099230002772
258,0.004180300000371062,0.055770339999980933,0.6153599120002582
259,0.013480217000051198,0.004173468000317371,0.6028178820001813
260,0.005717039000046498,0.004389573000025848,0.8146784159998788
261,0.0768641170002411,0.005093619000035687,0.7925898480002616
262,0.006916350000210514,0.014857198000299832,0.8881653389998974
263,0.005764213000020391,0.00473136800019347,0.8760393669999758
264,0.0077242369998202776,0.00544290399966485,0.7115848480002569
265,0.004272264000064752,0.004339499999787222,0.8064684270002545
266,0.008599316000072577,0.005080144999737968,0.7377818429999934
267,0.005862606999926356,0.004414316000293184,0.8902890140002455
268,0.004926244999751361,0.007932853000056639,0.8667109829998481
269,0.008320163000007597,0.005002188000162278,0.8170079510000505
270,0.004664864000005764,0.004686971999944944,0.8824452389999351
271,0.007978860000093846,0.0058245969999006775,0.8925024919999487
272,0.06848682500003633,0.010587309000129608,0.9368856499995672
273,0.009732577000249876,0.010340264000205934,1.0740248680003788
274,0.009095611999782705,0.00876837899977545,1.2587993070001176
275,0.009840502999850287,0.05622056399988651,0.9359949740000957
276,0.006011045999912312,0.007941610000216315,1.1766975049999928
277,0.005968079000012949,0.05711819799989826,1.1033837349996247
278,0.07441389799987519,0.00543791100017188,0.9864054019999458
279,0.00991533399974287,0.012206326000068657,1.300455040000088
280,0.06805266499986828,0.009014240999931644,0.8559208149999904
281,0.004989733000002161,0.010137769999801094,1.319694174000233
282,0.059259501000269665,0.01693437999983871,1.068592921000345
283,0.005247959999906016,0.009284959000069648,1.1673287300000084
284,0.0059130009999535105,0.00647350400004143,1.1379012789998342
285,0.00838358499959213,0.007622985999660159,1.1960743439999533
286,0.007514871999774186,0.006890237999868987,1.1924281279998468
287,0.011007439999957569,0.012008262000108516,1.3926336859999537
288,0.009145803000137676,0.005259169000055408,1.2763924599998973
289,0.007321040000078938,0.009699198999896907,1.4827543060000608
290,0.008271071999843116,0.020522394999716198,1.2272058250000555
291,0.00917239199998221,0.010667970000213245,1.582626203000018
292,0.005263709000246308,0.00592714899994462,1.4318589760000577
293,0.0642441649997636,0.011116308000055142,1.1396755769997071
294,0.012125863999699504,0.011232821000248805,1.309832766999989
295,0.0099711840002783,0.009293488999901456,1.8179478850001942
296,0.012916952000068704,0.011300223000034748,1.3221448999997847
297,0.008221962000334315,0.007771348999995098,1.384355438000057
298,0.06379785299986906,0.010905846999776259,1.4908585489997677
299,0.010881259000143473,0.005819077000069228,1.4593503609999061
300,0.01037137100001928,0.009657416000209196,1.5002209200001744
301,0.005577445000199077,0.010150402000363101,1.3887406249996275
302,0.009736362000239751,0.009686006000265479,1.6011138159997245
303,0.051400497000031464,0.01576580000028116,1.509148653000011
304,0.024665251999977045,0.013677114000074653,1.7045273139997335
305,0.014933666000160883,0.006065238999781286,1.59870644800003
306,0.009094853000078729,0.008278920000066137,1.582713971999965
307,0.012113021000004665,0.014969071999985317,1.1905332339997585
308,0.008196610999675613,0.013557403000049817,1.1727521719999459
309,0.006244911999601754,0.006050248000065039,1.2003426400001445
310,0.02150743699985469,0.014624821000325028,1.5838550670000586
311,0.006172267000238207,0.012817270999676111,1.0599146530003054
312,0.009169662999738648,0.06147709900005793,1.2889519119999022
313,0.08400227099991753,0.008259844000349403,1.1119844210002157
314,0.05059664899999916,0.007719712999914918,1.3973434529998485
315,0.013406433999989531,0.009583132999978261,1.418205195000155
316,0.007379534000392596,0.005964594000033685,1.7343972660000873
317,0.013158195999949385,0.0500691080001161,1.288290581000183
318,0.006062382999971305,0.012054832000103488,1.716689679999945
319,0.009501386000010825,0.006118974000401067,1.7229300809999586
320,0.06962610099981248,0.04048539099994741,1.8229753559999153
321,0.026734947000022657,0.011913384999843402,2.3988053279999804
322,0.025579561999620637,0.02629333699997005,2.137374457000078
323,0.015101646999937657,0.010627413999827695,1.3948465119997309
324,0.052261622000060015,0.012541622999833635,1.7192722720001257
325,0.05705321499999627,0.00884331299994301,1.6680609029999687
326,0.017145808999885048,0.01997028899995712,1.4873308830001406
327,0.06254553899998427,0.009711754999898403,1.677222534000066
328,0.006948025999918173,0.007326387000375689,2.0831739879999986
329,0.01740818999996918,0.006977192999784165,1.9038846309999826
330,0.015402700999857188,0.056240283999613894,2.0935979989999396
331,0.09479510900018795,0.029825360999893746,2.195094134000101
332,0.07753900099987732,0.019228569000006246,2.0964745109999967
333,0.03380193099974349,0.012442016000022704,2.0040176389998123
334,0.009401368999988335,0.013729529000102048,1.8177760839998882
335,0.012829286999931355,0.007107443000222702,2.0167019330001494
336,0.041641202000391786,0.020037719000356446,1.700101194999661
337,0.02112810400012677,0.014322944000014104,1.912247650000154
338,0.016173031000107585,0.026533487000051537,2.116104508999797
339,0.007008494000274368,0.012788918999831367,1.8525738270000147
340,0.014014328000030218,0.012363753000045108,1.7242389730004106
341,0.007598789999974542,0.013522691000162013,2.0651879279998866
342,0.014556740999978501,0.021714186999815865,1.7597796519999065
343,0.015734420999706344,0.04072431399981724,1.9779425159999846
344,0.08689061000040965,0.013405635000253824,1.9182571810001718
345,0.03955105399973036,0.010321901999759575,2.204392018999897
346,0.01478920299996389,0.0699070450000363,2.203931994999948
347,0.018858882999666093,0.012322710999796982,2.6061542699999336
348,0.05444958799989763,0.04359225600001082,2.373217902000306
349,0.017735116000039852,0.07511210800021217,1.9939631570000529
350,0.01954699099997015,0.011540647999936482,2.8736233070003436
351,0.013244580999980826,0.03171439300012935,2.4984234590001506
352,0.05828364099988903,0.048164890999942145,2.4012904910000543
353,0.048831468999651406,0.024873530000149913,2.564965610999934
354,0.028523249000045325,0.03814517200044065,2.503077948000282
355,0.0638668950000465,0.02082663200008028,3.0669934369998373
356,0.04227909500013993,0.01347830700024133,3.007170247999966
357,0.016821519999666634,0.056493500000215136,2.133071893000306
358,0.015595017000123335,0.028429770999991888,2.257678500000111
359,0.02512004199979856,0.01907675999973435,2.4452310649999163
360,0.055619309000121575,0.015607825000188313,2.295070524000039
361,0.008138334999785002,0.008100063999791018,2.513505269000234
362,0.06459596500008047,0.008355710000159888,2.3576670590000504
363,0.01567658299973118,0.015766598000027443,2.6896515650000765
364,0.015013114999874233,0.06693068599997787,2.4057805769998595
365,0.03751333299987891,0.022985901000083686,2.3811014019997856
366,0.020993638999698305,0.08878341999979966,2.4365779350000594
